STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,OBS_VALUE,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,UNIT_MULT,OBS_STATUS,OBS_CONF,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN24SAV,_T,Y_GE15,_T,PT_RESP,_T,_T,ISCED11_0T1,2021,6.985004011,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Main source of emergency funds in 30 days: savings,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Education: Primary education or less,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN24SAV,_T,Y_GE15,_T,PT_RESP,_T,_T,ISCED11_GE_2_3,2024,16.88050003,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Main source of emergency funds in 30 days: savings,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Education: Secondary education or more,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN24SAV,_T,Y_GE15,_T,PT_RESP,_T,_T,ISCED11_0T1,2024,5.640040075,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Main source of emergency funds in 30 days: savings,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Education: Primary education or less,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN24FAM,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,44.50798767,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Main source of emergency funds in 30 days: family or friends,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN24FAM,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2024,27.80370301,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Main source of emergency funds in 30 days: family or friends,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN24FAM,M,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,43.90856567,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Main source of emergency funds in 30 days: family or friends,Male,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN24FAM,F,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,45.08170399,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Main source of emergency funds in 30 days: family or friends,Female,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN24FAM,M,Y_GE15,_T,PT_RESP,_T,_T,_T,2024,25.3023951,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Main source of emergency funds in 30 days: family or friends,Male,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN24FAM,F,Y_GE15,_T,PT_RESP,_T,_T,_T,2024,30.32568185,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Main source of emergency funds in 30 days: family or friends,Female,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN24FAM,_T,Y_GE15,_T,PT_RESP,INCOME_GE_Q3,_T,_T,2021,42.6034759,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Main source of emergency funds in 30 days: family or friends,Total,15 years old and over,Total,Percentage of respondents,Income Level: Richest 60%,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN24FAM,_T,Y_GE15,_T,PT_RESP,INCOME_Q1T2,_T,_T,2021,47.36919425,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Main source of emergency funds in 30 days: family or friends,Total,15 years old and over,Total,Percentage of respondents,Income Level: Poorest 40%,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN24FAM,_T,Y_GE15,_T,PT_RESP,INCOME_GE_Q3,_T,_T,2024,25.73343157,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Main source of emergency funds in 30 days: family or friends,Total,15 years old and over,Total,Percentage of respondents,Income Level: Richest 60%,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN24FAM,_T,Y_GE15,_T,PT_RESP,INCOME_Q1T2,_T,_T,2024,30.91584093,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Main source of emergency funds in 30 days: family or friends,Total,15 years old and over,Total,Percentage of respondents,Income Level: Poorest 40%,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN24FAM,_T,Y_GE25,_T,PT_RESP,_T,_T,_T,2021,42.60172493,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Main source of emergency funds in 30 days: family or friends,Total,25 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN24FAM,_T,Y15T24,_T,PT_RESP,_T,_T,_T,2021,51.35907808,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Main source of emergency funds in 30 days: family or friends,Total,15 to 24 years old,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN24FAM,_T,Y_GE25,_T,PT_RESP,_T,_T,_T,2024,25.68857932,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Main source of emergency funds in 30 days: family or friends,Total,25 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN24FAM,_T,Y15T24,_T,PT_RESP,_T,_T,_T,2024,35.27908613,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Main source of emergency funds in 30 days: family or friends,Total,15 to 24 years old,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN24FAM,_T,Y_GE15,RUR,PT_RESP,_T,_T,_T,2024,28.02498384,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Main source of emergency funds in 30 days: family or friends,Total,15 years old and over,Rural area,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN24FAM,_T,Y_GE15,URB,PT_RESP,_T,_T,_T,2024,27.55261541,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Main source of emergency funds in 30 days: family or friends,Total,15 years old and over,Urban area,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN24FAM,_T,Y_GE15,_T,PT_RESP,_T,LFP_OUTWORK,_T,2021,53.45562892,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Main source of emergency funds in 30 days: family or friends,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: Out of the workforce/labor force,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN24FAM,_T,Y_GE15,_T,PT_RESP,_T,LFP_INWORK,_T,2021,37.99383821,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Main source of emergency funds in 30 days: family or friends,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: In the workforce/labor force,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN24FAM,_T,Y_GE15,_T,PT_RESP,_T,LFP_OUTWORK,_T,2024,33.2736649,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Main source of emergency funds in 30 days: family or friends,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: Out of the workforce/labor force,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN24FAM,_T,Y_GE15,_T,PT_RESP,_T,LFP_INWORK,_T,2024,24.25473002,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Main source of emergency funds in 30 days: family or friends,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: In the workforce/labor force,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN24FAM,_T,Y_GE15,_T,PT_RESP,_T,_T,ISCED11_GE_2_3,2021,41.12133011,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Main source of emergency funds in 30 days: family or friends,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Education: Secondary education or more,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN24FAM,_T,Y_GE15,_T,PT_RESP,_T,_T,ISCED11_0T1,2021,48.27022446,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Main source of emergency funds in 30 days: family or friends,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Education: Primary education or less,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN24FAM,_T,Y_GE15,_T,PT_RESP,_T,_T,ISCED11_GE_2_3,2024,27.68908774,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Main source of emergency funds in 30 days: family or friends,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Education: Secondary education or more,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN24FAM,_T,Y_GE15,_T,PT_RESP,_T,_T,ISCED11_0T1,2024,27.84664947,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Main source of emergency funds in 30 days: family or friends,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Education: Primary education or less,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN24WORK,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,17.82211394,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Main source of emergency funds in 30 days: work,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN24WORK,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2024,27.83580869,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Main source of emergency funds in 30 days: work,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN24WORK,M,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,20.51413513,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Main source of emergency funds in 30 days: work,Male,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN24WORK,F,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,15.2455377,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Main source of emergency funds in 30 days: work,Female,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN24WORK,M,Y_GE15,_T,PT_RESP,_T,_T,_T,2024,33.51002345,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Main source of emergency funds in 30 days: work,Male,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN24WORK,F,Y_GE15,_T,PT_RESP,_T,_T,_T,2024,22.11470192,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Main source of emergency funds in 30 days: work,Female,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN24WORK,_T,Y_GE15,_T,PT_RESP,INCOME_GE_Q3,_T,_T,2021,20.36042958,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Main source of emergency funds in 30 days: work,Total,15 years old and over,Total,Percentage of respondents,Income Level: Richest 60%,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN24WORK,_T,Y_GE15,_T,PT_RESP,INCOME_Q1T2,_T,_T,2021,14.0087243,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Main source of emergency funds in 30 days: work,Total,15 years old and over,Total,Percentage of respondents,Income Level: Poorest 40%,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN24WORK,_T,Y_GE15,_T,PT_RESP,INCOME_GE_Q3,_T,_T,2024,27.90347094,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Main source of emergency funds in 30 days: work,Total,15 years old and over,Total,Percentage of respondents,Income Level: Richest 60%,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN24WORK,_T,Y_GE15,_T,PT_RESP,INCOME_Q1T2,_T,_T,2024,27.73409533,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Main source of emergency funds in 30 days: work,Total,15 years old and over,Total,Percentage of respondents,Income Level: Poorest 40%,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN24WORK,_T,Y_GE25,_T,PT_RESP,_T,_T,_T,2021,18.20254821,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Main source of emergency funds in 30 days: work,Total,25 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN24WORK,_T,Y15T24,_T,PT_RESP,_T,_T,_T,2021,16.45483674,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Main source of emergency funds in 30 days: work,Total,15 to 24 years old,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN31A_31B,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,2.999574743,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Made a utility payment: using an account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN31A_31B,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2017,13.17682379,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Made a utility payment: using an account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN31A_31B,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,11.79978669,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Made a utility payment: using an account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN31A_31B,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2024,15.3915227,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Made a utility payment: using an account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN31A_31B,M,Y_GE15,_T,PT_RESP,_T,_T,_T,2017,11.7147109,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Made a utility payment: using an account,Male,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN31A_31B,F,Y_GE15,_T,PT_RESP,_T,_T,_T,2017,14.57496702,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Made a utility payment: using an account,Female,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN31A_31B,M,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,10.22923508,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Made a utility payment: using an account,Male,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN31A_31B,F,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,13.30298658,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Made a utility payment: using an account,Female,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN31A_31B,M,Y_GE15,_T,PT_RESP,_T,_T,_T,2024,15.34624476,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Made a utility payment: using an account,Male,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN31A_31B,F,Y_GE15,_T,PT_RESP,_T,_T,_T,2024,15.43717483,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Made a utility payment: using an account,Female,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN31A_31B,_T,Y_GE15,_T,PT_RESP,INCOME_GE_Q3,_T,_T,2017,17.34263545,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Made a utility payment: using an account,Total,15 years old and over,Total,Percentage of respondents,Income Level: Richest 60%,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN31A_31B,_T,Y_GE15,_T,PT_RESP,INCOME_Q1T2,_T,_T,2017,6.919295819,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Made a utility payment: using an account,Total,15 years old and over,Total,Percentage of respondents,Income Level: Poorest 40%,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN31A_31B,_T,Y_GE15,_T,PT_RESP,INCOME_GE_Q3,_T,_T,2021,12.62421776,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Made a utility payment: using an account,Total,15 years old and over,Total,Percentage of respondents,Income Level: Richest 60%,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN31A_31B,_T,Y_GE15,_T,PT_RESP,INCOME_Q1T2,_T,_T,2021,10.56121854,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Made a utility payment: using an account,Total,15 years old and over,Total,Percentage of respondents,Income Level: Poorest 40%,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN31A_31B,_T,Y_GE15,_T,PT_RESP,INCOME_GE_Q3,_T,_T,2024,20.74947729,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Made a utility payment: using an account,Total,15 years old and over,Total,Percentage of respondents,Income Level: Richest 60%,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
